point_id,phase,comparison,role,repetition,slot,order,variant,mode,payload,events_per_batch,owner_intents,writers,unit_shape,feed_source,feed_weight
e000646,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,4096,1,2,2,domain,synthetic_sweep,1
e000647,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,4096,1,2,2,domain,synthetic_sweep,1
e000648,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,4096,1,2,2,domain,synthetic_sweep,1
e000649,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,4096,1,2,2,new_name,synthetic_sweep,1
e000650,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,4096,1,2,2,new_name,synthetic_sweep,1
e000651,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,4096,1,2,2,new_name,synthetic_sweep,1
e000652,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,4096,1,2,2,new_name,synthetic_sweep,1
e000653,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,4096,1,2,2,new_name,synthetic_sweep,1
e000654,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,4096,1,2,2,new_name,synthetic_sweep,1
e000655,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,4096,1,2,2,new_name,synthetic_sweep,1
e000656,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,4096,1,2,2,new_name,synthetic_sweep,1
e000657,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,4096,1,4,4,domain,synthetic_sweep,1
e000658,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,4096,1,4,4,domain,synthetic_sweep,1
e000659,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,4096,1,4,4,domain,synthetic_sweep,1
e000660,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,4096,1,4,4,domain,synthetic_sweep,1
e000661,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,4096,1,4,4,domain,synthetic_sweep,1
e000662,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,4096,1,4,4,domain,synthetic_sweep,1
e000663,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,4096,1,4,4,domain,synthetic_sweep,1
e000664,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,4096,1,4,4,domain,synthetic_sweep,1
e000665,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,4096,1,4,4,new_name,synthetic_sweep,1
e000666,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,4096,1,4,4,new_name,synthetic_sweep,1
e000667,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,4096,1,4,4,new_name,synthetic_sweep,1
e000668,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,4096,1,4,4,new_name,synthetic_sweep,1
e000669,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,4096,1,4,4,new_name,synthetic_sweep,1
e000670,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,4096,1,4,4,new_name,synthetic_sweep,1
e000671,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,4096,1,4,4,new_name,synthetic_sweep,1
e000672,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,4096,1,4,4,new_name,synthetic_sweep,1
e000673,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,4096,10,2,2,domain,synthetic_sweep,1
e000674,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,4096,10,2,2,domain,synthetic_sweep,1
e000675,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,4096,10,2,2,domain,synthetic_sweep,1
e000676,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,4096,10,2,2,domain,synthetic_sweep,1
e000677,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,4096,10,2,2,domain,synthetic_sweep,1
e000678,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,4096,10,2,2,domain,synthetic_sweep,1
e000679,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,4096,10,2,2,domain,synthetic_sweep,1
e000680,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,4096,10,2,2,domain,synthetic_sweep,1
e000681,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,4096,10,2,2,new_name,synthetic_sweep,1
e000682,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,4096,10,2,2,new_name,synthetic_sweep,1
e000683,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,4096,10,2,2,new_name,synthetic_sweep,1
e000684,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,4096,10,2,2,new_name,synthetic_sweep,1
e000685,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,4096,10,2,2,new_name,synthetic_sweep,1
e000686,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,4096,10,2,2,new_name,synthetic_sweep,1
e000687,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,4096,10,2,2,new_name,synthetic_sweep,1
e000688,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,4096,10,2,2,new_name,synthetic_sweep,1
e000689,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,4096,10,4,4,domain,synthetic_sweep,1
e000690,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,4096,10,4,4,domain,synthetic_sweep,1
e000691,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,4096,10,4,4,domain,synthetic_sweep,1
e000692,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,4096,10,4,4,domain,synthetic_sweep,1
e000693,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,4096,10,4,4,domain,synthetic_sweep,1
e000694,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,4096,10,4,4,domain,synthetic_sweep,1
e000695,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,4096,10,4,4,domain,synthetic_sweep,1
e000696,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,4096,10,4,4,domain,synthetic_sweep,1
e000697,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,4096,10,4,4,new_name,synthetic_sweep,1
e000698,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,4096,10,4,4,new_name,synthetic_sweep,1
e000699,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,4096,10,4,4,new_name,synthetic_sweep,1
e000700,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,4096,10,4,4,new_name,synthetic_sweep,1
e000701,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,4096,10,4,4,new_name,synthetic_sweep,1
e000702,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,4096,10,4,4,new_name,synthetic_sweep,1
e000703,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,4096,10,4,4,new_name,synthetic_sweep,1
e000704,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,4096,10,4,4,new_name,synthetic_sweep,1
e000705,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,4096,10,16,4,domain,synthetic_sweep,1
e000706,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,4096,10,16,4,domain,synthetic_sweep,1
e000707,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,4096,10,16,4,domain,synthetic_sweep,1
e000708,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,4096,10,16,4,domain,synthetic_sweep,1
e000709,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,4096,10,16,4,domain,synthetic_sweep,1
e000710,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,4096,10,16,4,domain,synthetic_sweep,1
e000711,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,4096,10,16,4,domain,synthetic_sweep,1
e000712,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,4096,10,16,4,domain,synthetic_sweep,1
e000713,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,4096,10,16,4,new_name,synthetic_sweep,1
e000714,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,4096,10,16,4,new_name,synthetic_sweep,1
e000715,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,4096,10,16,4,new_name,synthetic_sweep,1
e000716,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,4096,10,16,4,new_name,synthetic_sweep,1
e000717,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,4096,10,16,4,new_name,synthetic_sweep,1
e000718,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,4096,10,16,4,new_name,synthetic_sweep,1
e000719,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,4096,10,16,4,new_name,synthetic_sweep,1
e000720,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,4096,10,16,4,new_name,synthetic_sweep,1
e000721,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,4096,10,64,4,domain,synthetic_sweep,1
e000722,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,4096,10,64,4,domain,synthetic_sweep,1
e000723,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,4096,10,64,4,domain,synthetic_sweep,1
e000724,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,4096,10,64,4,domain,synthetic_sweep,1
e000725,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,4096,10,64,4,domain,synthetic_sweep,1
e000726,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,4096,10,64,4,domain,synthetic_sweep,1
e000727,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,4096,10,64,4,domain,synthetic_sweep,1
e000728,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,4096,10,64,4,domain,synthetic_sweep,1
e000729,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,4096,10,64,4,new_name,synthetic_sweep,1
e000730,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,4096,10,64,4,new_name,synthetic_sweep,1
e000731,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,4096,10,64,4,new_name,synthetic_sweep,1
e000732,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,4096,10,64,4,new_name,synthetic_sweep,1
e000733,exploratory,pwritev_64_8m,candidate,1,1,BAAB,pwritev_64_8m,process,4096,10,64,4,new_name,synthetic_sweep,1
e000734,exploratory,pwritev_64_8m,baseline,1,2,BAAB,k_pwrite,process,4096,10,64,4,new_name,synthetic_sweep,1
e000735,exploratory,pwritev_64_8m,baseline,1,3,BAAB,k_pwrite,process,4096,10,64,4,new_name,synthetic_sweep,1
e000736,exploratory,pwritev_64_8m,candidate,1,4,BAAB,pwritev_64_8m,process,4096,10,64,4,new_name,synthetic_sweep,1
e000737,exploratory,copy_contiguous,baseline,1,1,ABBA,k_pwrite,process,4096,10,64,4,new_name,synthetic_sweep,1
e000738,exploratory,copy_contiguous,candidate,1,2,ABBA,copy_contiguous,process,4096,10,64,4,new_name,synthetic_sweep,1
e000739,exploratory,copy_contiguous,candidate,1,3,ABBA,copy_contiguous,process,4096,10,64,4,new_name,synthetic_sweep,1
e000740,exploratory,copy_contiguous,baseline,1,4,ABBA,k_pwrite,process,4096,10,64,4,new_name,synthetic_sweep,1
e000741,exploratory,pwritev_full_8m,candidate,1,1,BAAB,pwritev_full_8m,process,4096,10,256,4,domain,synthetic_sweep,1
e000742,exploratory,pwritev_full_8m,baseline,1,2,BAAB,k_pwrite,process,4096,10,256,4,domain,synthetic_sweep,1
e000743,exploratory,pwritev_full_8m,baseline,1,3,BAAB,k_pwrite,process,4096,10,256,4,domain,synthetic_sweep,1
e000744,exploratory,pwritev_full_8m,candidate,1,4,BAAB,pwritev_full_8m,process,4096,10,256,4,domain,synthetic_sweep,1
e000745,exploratory,pwritev_64_8m,baseline,1,1,ABBA,k_pwrite,process,4096,10,256,4,domain,synthetic_sweep,1
e000746,exploratory,pwritev_64_8m,candidate,1,2,ABBA,pwritev_64_8m,process,4096,10,256,4,domain,synthetic_sweep,1
e000747,exploratory,pwritev_64_8m,candidate,1,3,ABBA,pwritev_64_8m,process,4096,10,256,4,domain,synthetic_sweep,1
e000748,exploratory,pwritev_64_8m,baseline,1,4,ABBA,k_pwrite,process,4096,10,256,4,domain,synthetic_sweep,1
e000749,exploratory,pwritev_full_8m,candidate,1,1,BAAB,pwritev_full_8m,process,4096,10,256,4,new_name,synthetic_sweep,1
e000750,exploratory,pwritev_full_8m,baseline,1,2,BAAB,k_pwrite,process,4096,10,256,4,new_name,synthetic_sweep,1
e000751,exploratory,pwritev_full_8m,baseline,1,3,BAAB,k_pwrite,process,4096,10,256,4,new_name,synthetic_sweep,1
e000752,exploratory,pwritev_full_8m,candidate,1,4,BAAB,pwritev_full_8m,process,4096,10,256,4,new_name,synthetic_sweep,1
e000753,exploratory,pwritev_256_8m,baseline,1,1,ABBA,k_pwrite,process,4096,10,256,4,new_name,synthetic_sweep,1
e000754,exploratory,pwritev_256_8m,candidate,1,2,ABBA,pwritev_256_8m,process,4096,10,256,4,new_name,synthetic_sweep,1
e000755,exploratory,pwritev_256_8m,candidate,1,3,ABBA,pwritev_256_8m,process,4096,10,256,4,new_name,synthetic_sweep,1
e000756,exploratory,pwritev_256_8m,baseline,1,4,ABBA,k_pwrite,process,4096,10,256,4,new_name,synthetic_sweep,1
e000757,exploratory,pwritev_64_8m,candidate,1,1,BAAB,pwritev_64_8m,process,4096,10,256,4,new_name,synthetic_sweep,1
e000758,exploratory,pwritev_64_8m,baseline,1,2,BAAB,k_pwrite,process,4096,10,256,4,new_name,synthetic_sweep,1
e000759,exploratory,pwritev_64_8m,baseline,1,3,BAAB,k_pwrite,process,4096,10,256,4,new_name,synthetic_sweep,1
e000760,exploratory,pwritev_64_8m,candidate,1,4,BAAB,pwritev_64_8m,process,4096,10,256,4,new_name,synthetic_sweep,1
e000761,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,4096,10,1024,4,domain,synthetic_sweep,1
e000762,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,4096,10,1024,4,domain,synthetic_sweep,1
e000763,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,4096,10,1024,4,domain,synthetic_sweep,1
e000764,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,4096,10,1024,4,domain,synthetic_sweep,1
e000765,exploratory,pwritev_64_8m,candidate,1,1,BAAB,pwritev_64_8m,process,4096,10,1024,4,domain,synthetic_sweep,1
e000766,exploratory,pwritev_64_8m,baseline,1,2,BAAB,k_pwrite,process,4096,10,1024,4,domain,synthetic_sweep,1
e000767,exploratory,pwritev_64_8m,baseline,1,3,BAAB,k_pwrite,process,4096,10,1024,4,domain,synthetic_sweep,1
e000768,exploratory,pwritev_64_8m,candidate,1,4,BAAB,pwritev_64_8m,process,4096,10,1024,4,domain,synthetic_sweep,1
e000769,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,4096,10,1024,4,new_name,synthetic_sweep,1
e000770,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,4096,10,1024,4,new_name,synthetic_sweep,1
e000771,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,4096,10,1024,4,new_name,synthetic_sweep,1
e000772,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,4096,10,1024,4,new_name,synthetic_sweep,1
e000773,exploratory,pwritev_256_8m,candidate,1,1,BAAB,pwritev_256_8m,process,4096,10,1024,4,new_name,synthetic_sweep,1
e000774,exploratory,pwritev_256_8m,baseline,1,2,BAAB,k_pwrite,process,4096,10,1024,4,new_name,synthetic_sweep,1
e000775,exploratory,pwritev_256_8m,baseline,1,3,BAAB,k_pwrite,process,4096,10,1024,4,new_name,synthetic_sweep,1
e000776,exploratory,pwritev_256_8m,candidate,1,4,BAAB,pwritev_256_8m,process,4096,10,1024,4,new_name,synthetic_sweep,1
e000777,exploratory,pwritev_64_8m,baseline,1,1,ABBA,k_pwrite,process,4096,10,1024,4,new_name,synthetic_sweep,1
e000778,exploratory,pwritev_64_8m,candidate,1,2,ABBA,pwritev_64_8m,process,4096,10,1024,4,new_name,synthetic_sweep,1
e000779,exploratory,pwritev_64_8m,candidate,1,3,ABBA,pwritev_64_8m,process,4096,10,1024,4,new_name,synthetic_sweep,1
e000780,exploratory,pwritev_64_8m,baseline,1,4,ABBA,k_pwrite,process,4096,10,1024,4,new_name,synthetic_sweep,1
e000781,exploratory,pwritev_full_8m,candidate,1,1,BAAB,pwritev_full_8m,process,4096,10,1025,4,domain,synthetic_sweep,1
e000782,exploratory,pwritev_full_8m,baseline,1,2,BAAB,k_pwrite,process,4096,10,1025,4,domain,synthetic_sweep,1
e000783,exploratory,pwritev_full_8m,baseline,1,3,BAAB,k_pwrite,process,4096,10,1025,4,domain,synthetic_sweep,1
e000784,exploratory,pwritev_full_8m,candidate,1,4,BAAB,pwritev_full_8m,process,4096,10,1025,4,domain,synthetic_sweep,1
e000785,exploratory,pwritev_64_8m,baseline,1,1,ABBA,k_pwrite,process,4096,10,1025,4,domain,synthetic_sweep,1
e000786,exploratory,pwritev_64_8m,candidate,1,2,ABBA,pwritev_64_8m,process,4096,10,1025,4,domain,synthetic_sweep,1
e000787,exploratory,pwritev_64_8m,candidate,1,3,ABBA,pwritev_64_8m,process,4096,10,1025,4,domain,synthetic_sweep,1
e000788,exploratory,pwritev_64_8m,baseline,1,4,ABBA,k_pwrite,process,4096,10,1025,4,domain,synthetic_sweep,1
e000789,exploratory,pwritev_full_8m,candidate,1,1,BAAB,pwritev_full_8m,process,4096,10,1025,4,new_name,synthetic_sweep,1
e000790,exploratory,pwritev_full_8m,baseline,1,2,BAAB,k_pwrite,process,4096,10,1025,4,new_name,synthetic_sweep,1
e000791,exploratory,pwritev_full_8m,baseline,1,3,BAAB,k_pwrite,process,4096,10,1025,4,new_name,synthetic_sweep,1
e000792,exploratory,pwritev_full_8m,candidate,1,4,BAAB,pwritev_full_8m,process,4096,10,1025,4,new_name,synthetic_sweep,1
e000793,exploratory,pwritev_256_8m,baseline,1,1,ABBA,k_pwrite,process,4096,10,1025,4,new_name,synthetic_sweep,1
e000794,exploratory,pwritev_256_8m,candidate,1,2,ABBA,pwritev_256_8m,process,4096,10,1025,4,new_name,synthetic_sweep,1
e000795,exploratory,pwritev_256_8m,candidate,1,3,ABBA,pwritev_256_8m,process,4096,10,1025,4,new_name,synthetic_sweep,1
e000796,exploratory,pwritev_256_8m,baseline,1,4,ABBA,k_pwrite,process,4096,10,1025,4,new_name,synthetic_sweep,1
e000797,exploratory,pwritev_64_8m,candidate,1,1,BAAB,pwritev_64_8m,process,4096,10,1025,4,new_name,synthetic_sweep,1
e000798,exploratory,pwritev_64_8m,baseline,1,2,BAAB,k_pwrite,process,4096,10,1025,4,new_name,synthetic_sweep,1
e000799,exploratory,pwritev_64_8m,baseline,1,3,BAAB,k_pwrite,process,4096,10,1025,4,new_name,synthetic_sweep,1
e000800,exploratory,pwritev_64_8m,candidate,1,4,BAAB,pwritev_64_8m,process,4096,10,1025,4,new_name,synthetic_sweep,1
e000801,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,4096,100,2,2,domain,synthetic_sweep,1
e000802,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,4096,100,2,2,domain,synthetic_sweep,1
e000803,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,4096,100,2,2,domain,synthetic_sweep,1
e000804,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,4096,100,2,2,domain,synthetic_sweep,1
e000805,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,4096,100,2,2,domain,synthetic_sweep,1
e000806,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,4096,100,2,2,domain,synthetic_sweep,1
e000807,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,4096,100,2,2,domain,synthetic_sweep,1
e000808,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,4096,100,2,2,domain,synthetic_sweep,1
e000809,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,4096,100,2,2,new_name,synthetic_sweep,1
e000810,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,4096,100,2,2,new_name,synthetic_sweep,1
e000811,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,4096,100,2,2,new_name,synthetic_sweep,1
e000812,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,4096,100,2,2,new_name,synthetic_sweep,1
e000813,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,4096,100,2,2,new_name,synthetic_sweep,1
e000814,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,4096,100,2,2,new_name,synthetic_sweep,1
e000815,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,4096,100,2,2,new_name,synthetic_sweep,1
e000816,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,4096,100,2,2,new_name,synthetic_sweep,1
e000817,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,4096,100,4,4,domain,synthetic_sweep,1
e000818,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,4096,100,4,4,domain,synthetic_sweep,1
e000819,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,4096,100,4,4,domain,synthetic_sweep,1
e000820,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,4096,100,4,4,domain,synthetic_sweep,1
e000821,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,4096,100,4,4,domain,synthetic_sweep,1
e000822,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,4096,100,4,4,domain,synthetic_sweep,1
e000823,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,4096,100,4,4,domain,synthetic_sweep,1
e000824,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,4096,100,4,4,domain,synthetic_sweep,1
e000825,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,4096,100,4,4,new_name,synthetic_sweep,1
e000826,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,4096,100,4,4,new_name,synthetic_sweep,1
e000827,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,4096,100,4,4,new_name,synthetic_sweep,1
e000828,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,4096,100,4,4,new_name,synthetic_sweep,1
e000829,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,4096,100,4,4,new_name,synthetic_sweep,1
e000830,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,4096,100,4,4,new_name,synthetic_sweep,1
e000831,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,4096,100,4,4,new_name,synthetic_sweep,1
e000832,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,4096,100,4,4,new_name,synthetic_sweep,1
e000833,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,4096,1000,2,2,domain,synthetic_sweep,1
e000834,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,4096,1000,2,2,domain,synthetic_sweep,1
e000835,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,4096,1000,2,2,domain,synthetic_sweep,1
e000836,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,4096,1000,2,2,domain,synthetic_sweep,1
e000837,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,4096,1000,2,2,domain,synthetic_sweep,1
e000838,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,4096,1000,2,2,domain,synthetic_sweep,1
e000839,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,4096,1000,2,2,domain,synthetic_sweep,1
e000840,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,4096,1000,2,2,domain,synthetic_sweep,1
e000841,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,4096,1000,2,2,new_name,synthetic_sweep,1
e000842,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,4096,1000,2,2,new_name,synthetic_sweep,1
e000843,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,4096,1000,2,2,new_name,synthetic_sweep,1
e000844,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,4096,1000,2,2,new_name,synthetic_sweep,1
e000845,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,4096,1000,2,2,new_name,synthetic_sweep,1
e000846,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,4096,1000,2,2,new_name,synthetic_sweep,1
e000847,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,4096,1000,2,2,new_name,synthetic_sweep,1
e000848,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,4096,1000,2,2,new_name,synthetic_sweep,1
e000849,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,4096,1000,4,4,domain,synthetic_sweep,1
e000850,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,4096,1000,4,4,domain,synthetic_sweep,1
e000851,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,4096,1000,4,4,domain,synthetic_sweep,1
e000852,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,4096,1000,4,4,domain,synthetic_sweep,1
e000853,exploratory,pwritev_full_8m,candidate,1,1,BAAB,pwritev_full_8m,process,4096,1000,4,4,new_name,synthetic_sweep,1
e000854,exploratory,pwritev_full_8m,baseline,1,2,BAAB,k_pwrite,process,4096,1000,4,4,new_name,synthetic_sweep,1
e000855,exploratory,pwritev_full_8m,baseline,1,3,BAAB,k_pwrite,process,4096,1000,4,4,new_name,synthetic_sweep,1
e000856,exploratory,pwritev_full_8m,candidate,1,4,BAAB,pwritev_full_8m,process,4096,1000,4,4,new_name,synthetic_sweep,1
e000857,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,65536,1,2,2,domain,synthetic_sweep,1
e000858,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,65536,1,2,2,domain,synthetic_sweep,1
